user_id,sum,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
37629,3530000,3530,23103,f,"{""mindfulness"":""low""}",,mindfulness,
37630,685000,685,274,,"{""mindfulness"":""high""}",,mindfulness,
37631,520000,520,416,,"{""mindfulness"":""none""}",,mindfulness,
37634,8485000,8485,42144,f,"{""mindfulness"":""medium""}",,mindfulness,
37636,130000,130,52,,"{""yoga"":""none""}",,yoga,
37637,2460000,2460,3936,,"{""mindfulness"":""none""}",,mindfulness,
37638,95000,95,19,o,"{""mindfulness"":""none""}",,mindfulness,
37640,425000,425,595,,"{""mindfulness"":""medium""}",,mindfulness,
37643,1620000,1620,2592,o,"{""mindfulness"":""medium""}",,mindfulness,
37645,330000,330,198,,"{""mindfulness"":""none""}",,mindfulness,
37646,875000,875,875,,"{""mindfulness"":""none""}",,mindfulness,
37647,115000,115,46,o,"{""mindfulness"":""medium""}",,mindfulness,
37648,4120000,4120,7140,o,"{""mindfulness"":""medium""}",,mindfulness,
37649,200000,200,320,o,"{""mindfulness"":""medium""}",,mindfulness,
37650,210000,210,168,,"{""mindfulness"":""medium""}",,mindfulness,
37652,1535000,1535,1228,,"{""mindfulness"":""medium""}",,mindfulness,
37653,450000,450,498,o,"{""mindfulness"":""low""}",,mindfulness,
37654,405000,405,339,f,"{""mindfulness"":""low""}",,mindfulness,
37657,115000,115,46,o,"{""mindfulness"":""none""}",,mindfulness,
37658,290000,290,174,,"{""mindfulness"":""low""}",,mindfulness,
37660,1845000,1845,5697,o,"{""mindfulness"":""none""}",,mindfulness,
37661,325000,325,130,,"{""mindfulness"":""high""}",,mindfulness,
37662,250000,250,200,,"{""mindfulness"":""none""}",,mindfulness,
37663,785000,785,471,,"{""mindfulness"":""low""}",,mindfulness,
37664,55000,55,44,,"{""mindfulness"":""none""}",,mindfulness,
37665,55000,55,11,,"{""mindfulness"":""none""}",,mindfulness,
37666,2110000,2110,3126,,"{""mindfulness"":""high""}",,mindfulness,
37667,120000,120,48,,"{""mindfulness"":""none""}",,mindfulness,
37668,65000,65,13,,"{""mindfulness"":""low""}",,mindfulness,
37670,3050000,3050,11648,o,"{""mindfulness"":""medium""}",,mindfulness,
37671,110000,110,22,,"{""mindfulness"":""low""}",,mindfulness,
37673,50000,50,10,,"{""mindfulness"":""none""}",,mindfulness,
37674,2370000,2370,4712,m,"{""mindfulness"":""low""}",1988-09-27 21:44:34.6+00,mindfulness,
37677,2915000,2915,7579,o,"{""mindfulness"":""low""}",,mindfulness,
37678,8225000,8225,52640,,"{""mindfulness"":""medium""}",,mindfulness,
37679,365000,365,292,,"{""mindfulness"":""high""}",,mindfulness,
37680,790000,790,632,o,"{""mindfulness"":""low""}",,mindfulness,
37681,670000,670,536,,"{""mindfulness"":""low""}",,mindfulness,
37682,390000,390,234,,"{""mindfulness"":""none""}",,mindfulness,
37683,380000,380,310,o,"{""mindfulness"":""medium""}",,mindfulness,
37684,565000,565,452,o,"{""mindfulness"":""none""}",,mindfulness,
37686,570000,570,456,,"{""mindfulness"":""none""}",,mindfulness,
37687,405000,405,405,,"{""mindfulness"":""low""}",,mindfulness,
37692,900000,900,1792,,"{""mindfulness"":""medium""}",,mindfulness,
37694,4300000,4300,14384,f,"{""mindfulness"":""low""}",1982-10-12 19:18:02.643+00,mindfulness,2016-10-04 19:19:59.124+00
37695,555000,555,222,o,"{""mindfulness"":""low""}",,mindfulness,
37697,1145000,1145,1603,,"{""mindfulness"":""medium""}",,mindfulness,
37698,100000,100,20,o,"{""yoga"":""medium""}",,yoga,
37701,70000,70,14,o,"{""mindfulness"":""low""}",,mindfulness,
37702,95000,95,19,,"{""mindfulness"":""low""}",,mindfulness,
37704,175000,175,132,o,"{""mindfulness"":""medium""}",,mindfulness,
37706,2085000,2085,3336,,"{""mindfulness"":""low""}",,mindfulness,
37707,1390000,1390,1390,,"{""mindfulness"":""none""}",,mindfulness,
37709,10000,10,2,,"{""mindfulness"":""none""}",,mindfulness,
37710,400000,400,240,o,"{""mindfulness"":""low""}",,mindfulness,
37711,1380000,1380,1932,o,"{""mindfulness"":""low""}",,mindfulness,
37713,470000,470,426,o,"{""mindfulness"":""high""}",,mindfulness,
37714,155000,155,62,,"{""yoga"":""medium""}",,yoga,
37715,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
37716,390000,390,234,o,"{""mindfulness"":""medium""}",,mindfulness,
37717,1090000,1090,804,,"{""mindfulness"":""medium""}",,mindfulness,
37722,740000,740,888,,"{""mindfulness"":""medium""}",,mindfulness,
37723,650000,650,970,o,"{""mindfulness"":""medium""}",,mindfulness,
37724,1250000,1250,500,,"{""mindfulness"":""medium""}",,mindfulness,
37725,180000,180,72,f,"{""mindfulness"":""none""}",1983-09-28 06:38:50.639+00,mindfulness,
37726,485000,485,291,,"{""mindfulness"":""none""}",,mindfulness,
37729,1165000,1165,2563,o,"{""mindfulness"":""none""}",,mindfulness,
37731,25000,25,5,,"{""mindfulness"":""low""}",,mindfulness,
37733,125000,125,50,o,"{""mindfulness"":""none""}",,mindfulness,
37734,6580000,6580,27636,,"{""mindfulness"":""none""}",,mindfulness,
37735,790000,790,632,o,"{""mindfulness"":""medium""}",,mindfulness,
37736,2740000,2740,4384,,"{""mindfulness"":""none""}",,mindfulness,
37738,340000,340,136,,"{""yoga"":""medium""}",,yoga,
37739,8590000,8590,40871,o,"{""mindfulness"":""high""}",,mindfulness,
37740,1630000,1630,2608,,"{""mindfulness"":""none""}",,mindfulness,
37741,2640000,2640,6531,o,"{""yoga"":""none""}",,yoga,
37742,555000,555,444,o,"{""mindfulness"":""low""}",,mindfulness,
37744,215000,215,129,,"{""mindfulness"":""medium""}",,mindfulness,
37745,115000,115,46,o,"{""mindfulness"":""low""}",,mindfulness,
37746,725000,725,725,o,"{""mindfulness"":""low""}",,mindfulness,
37747,7530000,7530,23192,,"{""mindfulness"":""none""}",,mindfulness,
37748,120000,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
37750,940000,940,564,,"{""yoga"":""medium""}",,yoga,
37754,1830000,1830,732,m,"{""mindfulness"":""none""}",1954-09-28 18:20:01.288+00,mindfulness,
37756,790000,790,632,m,"{""mindfulness"":""none""}",,mindfulness,
37757,80000,80,48,,"{""mindfulness"":""low""}",,mindfulness,
37758,60000,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
37759,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
37760,120000,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
37762,35000,35,7,o,"{""mindfulness"":""low""}",,mindfulness,
37766,125000,125,100,o,"{""mindfulness"":""none""}",,mindfulness,
37767,390000,390,156,,"{""mindfulness"":""low""}",,mindfulness,
37772,95000,95,19,o,"{""mindfulness"":""none""}",,mindfulness,
37774,1410000,1410,1974,,"{""mindfulness"":""none""}",,mindfulness,
37776,175000,175,70,o,"{""mindfulness"":""low""}",,mindfulness,
37779,120000,120,48,,"{""mindfulness"":""none""}",,mindfulness,
37780,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
37781,935000,935,1122,,"{""mindfulness"":""low""}",,mindfulness,
37783,90000,90,18,,"{""mindfulness"":""none""}",,mindfulness,
37785,250000,250,200,o,"{""yoga"":""none""}",,yoga,
37788,110000,110,102,,"{""mindfulness"":""medium""}",,mindfulness,
37789,60000,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
37793,185000,185,74,,"{""mindfulness"":""medium""}",,mindfulness,
37794,795000,795,636,,"{""mindfulness"":""none""}",,mindfulness,
37797,100000,100,20,o,"{""mindfulness"":""none""}",,mindfulness,
37798,175000,175,105,,"{""mindfulness"":""low""}",,mindfulness,
37799,70000,70,14,o,"{""mindfulness"":""none""}",,mindfulness,
37800,2870000,2870,9000,o,"{""mindfulness"":""medium""}",,mindfulness,
37802,120000,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
37805,500000,500,400,,"{""yoga"":""none""}",,yoga,
37806,275000,275,165,,"{""mindfulness"":""none""}",,mindfulness,
37808,1655000,1655,3641,,"{""mindfulness"":""low""}",,mindfulness,
37809,180000,180,72,,"{""mindfulness"":""low""}",,mindfulness,
37810,310000,310,124,o,"{""mindfulness"":""high""}",,mindfulness,
37811,595000,595,595,,"{""yoga"":""none""}",,yoga,
37813,920000,920,736,o,"{""mindfulness"":""low""}",,mindfulness,
37814,100000,100,20,,"{""mindfulness"":""medium""}",,mindfulness,
37815,60000,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
37820,3490000,3490,2792,o,"{""yoga"":""medium""}",,yoga,
37823,155000,155,93,o,"{""mindfulness"":""high""}",,mindfulness,
37825,930000,930,558,,"{""mindfulness"":""none""}",,mindfulness,
37826,5000,5,1,,"{""mindfulness"":""none""}",,mindfulness,
37828,60000,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
37829,60000,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
37830,65000,65,13,o,"{""mindfulness"":""low""}",,mindfulness,
37832,190000,190,114,,"{""mindfulness"":""medium""}",,mindfulness,
37833,1635000,1635,2616,o,"{""mindfulness"":""low""}",,mindfulness,
37834,115000,115,46,,"{""mindfulness"":""medium""}",,mindfulness,
37835,120000,120,48,,"{""mindfulness"":""none""}",,mindfulness,
37836,175000,175,105,,"{""mindfulness"":""medium""}",,mindfulness,
37837,375000,375,150,o,"{""mindfulness"":""none""}",,mindfulness,
37838,165000,165,33,o,"{""mindfulness"":""none""}",,mindfulness,
37839,15000,15,3,o,"{""mindfulness"":""none""}",,mindfulness,
37840,2785000,2785,5570,,"{""mindfulness"":""low""}",,mindfulness,
37843,305000,305,305,,"{""mindfulness"":""medium""}",,mindfulness,
37845,245000,245,196,,"{""mindfulness"":""low""}",,mindfulness,
37848,875000,875,525,o,"{""mindfulness"":""medium""}",,mindfulness,
37849,520000,520,416,,"{""mindfulness"":""low""}",,mindfulness,
37851,310000,310,186,o,"{""mindfulness"":""none""}",,mindfulness,
37853,130000,130,26,,"{""mindfulness"":""medium""}",,mindfulness,
37855,120000,120,24,,"{""mindfulness"":""none""}",,mindfulness,
37860,120000,120,80,,"{""mindfulness"":""none""}",,mindfulness,
37861,215000,215,172,,"{""mindfulness"":""none""}",,mindfulness,
37862,60000,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
37863,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
37864,1015000,1015,1015,,"{""mindfulness"":""low""}",,mindfulness,
37865,1805000,1805,15521,,"{""mindfulness"":""medium""}",,mindfulness,
37867,65000,65,13,,"{""mindfulness"":""none""}",,mindfulness,
37868,950000,950,1140,,"{""mindfulness"":""low""}",,mindfulness,
37870,2150000,2150,3440,o,"{""yoga"":""medium""}",,yoga,
37871,255000,255,102,,"{""yoga"":""high""}",,yoga,
37873,830000,830,1494,o,"{""mindfulness"":""low""}",,mindfulness,
37875,120000,120,48,,"{""mindfulness"":""medium""}",,mindfulness,
37876,395000,395,79,,"{""mindfulness"":""none""}",,mindfulness,
37877,60000,60,12,,"{""yoga"":""none""}",,yoga,
37880,540000,540,432,o,"{""mindfulness"":""none""}",,mindfulness,
37881,70000,70,14,o,"{""mindfulness"":""none""}",,mindfulness,
37886,1915000,1915,1149,o,"{""mindfulness"":""low""}",,mindfulness,
37888,490000,490,392,o,"{""yoga"":""medium""}",,yoga,
37891,2370000,2370,1896,o,"{""mindfulness"":""medium""}",,mindfulness,
37892,120000,120,48,,"{""mindfulness"":""low""}",,mindfulness,
37893,1540000,1540,2156,o,"{""mindfulness"":""none""}",,mindfulness,
37894,3080000,3080,4312,,"{""mindfulness"":""medium""}",,mindfulness,
37895,895000,895,836,o,"{""mindfulness"":""medium""}",,mindfulness,
37896,515000,515,206,o,"{""mindfulness"":""medium""}",,mindfulness,
37898,1545000,1545,2656,f,"{""mindfulness"":""medium""}",,mindfulness,
37899,60000,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
37900,345000,345,138,o,"{""yoga"":""none""}",,yoga,
37903,215000,215,43,o,"{""mindfulness"":""low""}",,mindfulness,
37908,5000,5,1,o,"{""mindfulness"":""none""}",,mindfulness,
37909,60000,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
37910,270000,270,1113,o,"{""mindfulness"":""none""}",,mindfulness,
37912,515000,515,412,,"{""mindfulness"":""none""}",,mindfulness,
37914,355000,355,1920,,"{""mindfulness"":""medium""}",,mindfulness,
37915,135000,135,135,o,"{""mindfulness"":""medium""}",,mindfulness,
37916,2990000,2990,15080,o,"{""mindfulness"":""low""}",,mindfulness,
37917,255000,255,153,m,"{""mindfulness"":""none""}",1967-09-30 02:11:14.187+00,mindfulness,
37919,230000,230,46,o,"{""mindfulness"":""medium""}",,mindfulness,
37920,1615000,1615,2584,o,"{""mindfulness"":""none""}",,mindfulness,
37921,150000,150,30,o,"{""yoga"":""medium""}",,yoga,
37922,35000,35,7,o,"{""mindfulness"":""medium""}",,mindfulness,
37923,90000,90,18,,"{""mindfulness"":""low""}",,mindfulness,
37924,845000,845,1521,m,"{""yoga"":""medium""}",1978-09-30 04:46:05.813+00,yoga,
37926,685000,685,548,,"{""mindfulness"":""medium""}",,mindfulness,
37927,60000,60,12,o,"{""mindfulness"":""low""}",,mindfulness,
37928,125000,125,58,o,"{""mindfulness"":""medium""}",,mindfulness,
37930,625000,625,625,o,"{""mindfulness"":""medium""}",,mindfulness,
37931,320000,320,606,o,"{""mindfulness"":""medium""}",,mindfulness,
37932,4700000,4700,15040,o,"{""mindfulness"":""none""}",,mindfulness,
37933,1345000,1345,2959,,"{""mindfulness"":""none""}",,mindfulness,
37934,875000,875,955,o,"{""mindfulness"":""none""}",,mindfulness,
37935,3830000,3830,6128,o,"{""mindfulness"":""medium""}",,mindfulness,
37937,3575000,3575,11440,,"{""mindfulness"":""low""}",,mindfulness,
37939,235000,235,936,,"{""mindfulness"":""none""}",,mindfulness,
37940,355000,355,740,o,"{""mindfulness"":""none""}",,mindfulness,
37941,290000,290,116,o,"{""mindfulness"":""none""}",,mindfulness,
37942,180000,180,72,,"{""mindfulness"":""none""}",,mindfulness,
37945,550000,550,1304,o,"{""yoga"":""none""}",,yoga,
37948,265000,265,159,,"{""mindfulness"":""low""}",,mindfulness,
37949,360000,360,216,,"{""mindfulness"":""medium""}",,mindfulness,
37950,235000,235,141,,"{""mindfulness"":""none""}",,mindfulness,
37951,1310000,1310,1310,,"{""mindfulness"":""low""}",,mindfulness,
37956,130000,130,26,,"{""mindfulness"":""high""}",,mindfulness,
37957,65000,65,13,,"{""mindfulness"":""none""}",,mindfulness,
37958,680000,680,408,o,"{""mindfulness"":""none""}",,mindfulness,
37963,980000,980,980,,"{""mindfulness"":""low""}",,mindfulness,
37965,185000,185,111,,"{""mindfulness"":""low""}",,mindfulness,
37967,180000,180,72,,"{""mindfulness"":""low""}",,mindfulness,
37968,90000,90,18,o,"{""mindfulness"":""none""}",,mindfulness,
37969,130000,130,52,,"{""mindfulness"":""none""}",,mindfulness,
37970,175000,175,70,o,"{""mindfulness"":""medium""}",,mindfulness,
37971,1725000,1725,3105,o,"{""mindfulness"":""medium""}",,mindfulness,
37972,250000,250,50,,"{""mindfulness"":""high""}",,mindfulness,
37974,890000,890,356,,"{""mindfulness"":""high""}",,mindfulness,
37976,60000,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
37977,110000,110,22,,"{""mindfulness"":""none""}",,mindfulness,
37979,60000,60,12,o,"{""mindfulness"":""low""}",,mindfulness,
37981,2455000,2455,1964,,"{""mindfulness"":""medium""}",,mindfulness,
37982,395000,395,316,o,"{""mindfulness"":""medium""}",,mindfulness,
37984,60000,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
37985,405000,405,162,,"{""mindfulness"":""medium""}",,mindfulness,
37987,1735000,1735,4920,o,"{""mindfulness"":""medium""}",,mindfulness,
37988,2625000,2625,5775,,"{""yoga"":""low""}",,yoga,
37989,745000,745,1043,o,"{""yoga"":""low""}",,yoga,
37991,90000,90,18,o,"{""mindfulness"":""medium""}",,mindfulness,
37992,1585000,1585,2536,o,"{""mindfulness"":""low""}",,mindfulness,
37993,175000,175,70,o,"{""mindfulness"":""low""}",,mindfulness,
37994,385000,385,268,o,"{""yoga"":""medium""}",,yoga,
37996,535000,535,321,,"{""yoga"":""medium""}",,yoga,
37997,1505000,1505,1204,o,"{""mindfulness"":""none""}",,mindfulness,
37998,1610000,1610,7208,o,"{""mindfulness"":""low""}",,mindfulness,
37999,930000,930,1488,o,"{""mindfulness"":""medium""}",,mindfulness,
38000,525000,525,315,m,"{""mindfulness"":""none""}",1975-10-01 08:16:49.094+00,mindfulness,
38001,20000,20,8,o,"{""mindfulness"":""low""}",,mindfulness,
38002,9985000,9985,70290,,"{""mindfulness"":""medium""}",,mindfulness,
38003,2710000,2710,9425,,"{""mindfulness"":""low""}",,mindfulness,
38004,90000,90,64,m,"{""mindfulness"":""medium""}",1956-10-14 22:38:19.957+00,mindfulness,
38005,190000,190,228,o,"{""mindfulness"":""medium""}",,mindfulness,
38006,1275000,1275,4080,o,"{""mindfulness"":""none""}",,mindfulness,
38007,820000,820,1880,,"{""mindfulness"":""low""}",,mindfulness,
38009,185000,185,600,o,"{""mindfulness"":""medium""}",,mindfulness,
38010,120000,120,48,o,"{""mindfulness"":""medium""}",,mindfulness,
38011,1005000,1005,2010,,"{""mindfulness"":""medium""}",,mindfulness,
38012,195000,195,234,,"{""yoga"":""medium""}",,yoga,
38013,485000,485,465,o,"{""mindfulness"":""low""}",,mindfulness,
38014,5000,5,1,,"{""mindfulness"":""none""}",,mindfulness,
38015,190000,190,152,o,"{""mindfulness"":""low""}",,mindfulness,
38018,125000,125,50,,"{""mindfulness"":""low""}",,mindfulness,
38019,2550000,2550,5710,,"{""mindfulness"":""medium""}",,mindfulness,
38021,5790000,5790,12738,o,"{""mindfulness"":""none""}",,mindfulness,
38024,1385000,1385,1662,o,"{""mindfulness"":""none""}",,mindfulness,
38025,2060000,2060,4680,,"{""mindfulness"":""none""}",,mindfulness,
38026,180000,180,72,,"{""mindfulness"":""none""}",,mindfulness,
38027,110000,110,22,o,"{""mindfulness"":""none""}",,mindfulness,
38030,475000,475,570,o,"{""mindfulness"":""low""}",,mindfulness,
38031,355000,355,639,o,"{""mindfulness"":""medium""}",,mindfulness,
38032,100000,100,20,o,"{""yoga"":""medium""}",,yoga,
38033,285000,285,171,o,"{""mindfulness"":""medium""}",,mindfulness,
38034,3150000,3150,12038,o,"{""mindfulness"":""medium""}",,mindfulness,
38036,415000,415,166,,"{""yoga"":""low""}",,yoga,
38038,215000,215,43,o,"{""mindfulness"":""medium""}",,mindfulness,
38039,540000,540,324,o,"{""mindfulness"":""none""}",,mindfulness,
38042,35000,35,14,,"{""mindfulness"":""medium""}",,mindfulness,
38043,2015000,2015,4152,,"{""yoga"":""none""}",,yoga,
38045,115000,115,23,o,"{""mindfulness"":""medium""}",,mindfulness,
38046,1930000,1930,8701,,"{""mindfulness"":""low""}",,mindfulness,
38047,3605000,3605,3605,,"{""mindfulness"":""medium""}",,mindfulness,
38048,500000,500,741,f,"{""mindfulness"":""medium""}",1978-10-02 03:46:19.997+00,mindfulness,
38049,120000,120,72,o,"{""mindfulness"":""none""}",,mindfulness,
38051,3165000,3165,8700,f,"{""yoga"":""medium""}",1980-10-21 12:54:21.48+00,yoga,
38052,90000,90,18,o,"{""mindfulness"":""medium""}",,mindfulness,
38053,5095000,5095,22185,o,"{""mindfulness"":""medium""}",,mindfulness,
38054,210000,210,42,,"{""mindfulness"":""medium""}",,mindfulness,
38056,755000,755,453,o,"{""mindfulness"":""none""}",,mindfulness,
38057,50000,50,10,,"{""mindfulness"":""high""}",,mindfulness,
38060,640000,640,512,o,"{""yoga"":""medium""}",,yoga,
38062,120000,120,48,o,"{""mindfulness"":""none""}",,mindfulness,
38063,155000,155,31,o,"{""mindfulness"":""medium""}",,mindfulness,
38065,60000,60,12,o,"{""mindfulness"":""medium""}",,mindfulness,
38066,115000,115,46,o,"{""mindfulness"":""low""}",,mindfulness,
38067,1235000,1235,247,o,"{""yoga"":""high""}",,yoga,
38068,600000,600,480,o,"{""mindfulness"":""medium""}",,mindfulness,
38075,95000,95,19,,"{""mindfulness"":""low""}",,mindfulness,
38079,4940000,4940,5928,,"{""mindfulness"":""medium""}",,mindfulness,
38080,715000,715,858,o,"{""mindfulness"":""low""}",,mindfulness,
38081,130000,130,26,,"{""mindfulness"":""medium""}",,mindfulness,
38082,280000,280,168,o,"{""mindfulness"":""medium""}",,mindfulness,
38083,510000,510,408,,"{""yoga"":""none""}",,yoga,
38085,65000,65,13,o,"{""mindfulness"":""none""}",,mindfulness,
38086,1305000,1305,783,,"{""mindfulness"":""low""}",,mindfulness,
38087,1105000,1105,4278,o,"{""mindfulness"":""low""}",,mindfulness,
38088,145000,145,30,o,"{""yoga"":""none""}",,yoga,
38090,130000,130,52,o,"{""mindfulness"":""low""}",,mindfulness,
38092,705000,705,423,o,"{""mindfulness"":""low""}",,mindfulness,
38093,980000,980,588,o,"{""mindfulness"":""none""}",,mindfulness,
38095,865000,865,2249,o,"{""mindfulness"":""none""}",,mindfulness,
38096,170000,170,34,o,"{""mindfulness"":""low""}",,mindfulness,
38098,90000,90,18,,"{""mindfulness"":""low""}",,mindfulness,
38102,1280000,1280,2560,o,"{""mindfulness"":""medium""}",,mindfulness,
38105,510000,510,408,,"{""mindfulness"":""low""}",,mindfulness,
38109,120000,120,24,o,"{""yoga"":""none""}",,yoga,
38110,115000,115,46,o,"{""mindfulness"":""none""}",,mindfulness,
38112,85000,85,170,o,"{""mindfulness"":""low""}",,mindfulness,
38113,155000,155,31,,"{""yoga"":""medium""}",,yoga,
38114,3420000,3420,17616,f,"{""mindfulness"":""low""}",1987-10-10 03:02:37.754+00,mindfulness,
38116,4010000,4010,16040,,"{""mindfulness"":""low""}",,mindfulness,
38118,90000,90,18,o,"{""yoga"":""medium""}",,yoga,
38120,185000,185,111,o,"{""mindfulness"":""none""}",,mindfulness,
38121,3430000,3430,6174,,"{""mindfulness"":""none""}",,mindfulness,
38123,2055000,2055,6966,,"{""mindfulness"":""low""}",,mindfulness,
38124,175000,175,70,o,"{""yoga"":""none""}",,yoga,
38125,1135000,1135,1135,,"{""mindfulness"":""medium""}",,mindfulness,
38126,1325000,1325,1590,f,"{""mindfulness"":""medium""}",1986-10-03 09:08:16.512+00,mindfulness,
38129,1665000,1665,5898,,"{""mindfulness"":""medium""}",,mindfulness,
38130,12735000,12735,208107,,"{""mindfulness"":""medium""}",,mindfulness,2016-10-10 11:30:34.676+00
38132,90000,90,18,,"{""mindfulness"":""low""}",,mindfulness,
38133,400000,400,80,o,"{""mindfulness"":""medium""}",,mindfulness,
38134,470000,470,376,,"{""mindfulness"":""none""}",,mindfulness,
38135,435000,435,348,o,"{""mindfulness"":""none""}",,mindfulness,
38138,90000,90,23,,"{""mindfulness"":""low""}",,mindfulness,
38140,425000,425,170,o,"{""yoga"":""none""}",,yoga,
38141,495000,495,396,,"{""mindfulness"":""none""}",,mindfulness,
38142,180000,180,72,,"{""mindfulness"":""none""}",,mindfulness,
38144,1465000,1465,9328,,"{""mindfulness"":""none""}",,mindfulness,
38145,90000,90,18,,"{""mindfulness"":""medium""}",,mindfulness,
38149,1145000,1145,4658,o,"{""mindfulness"":""medium""}",,mindfulness,
38151,2665000,2665,1599,o,"{""mindfulness"":""low""}",,mindfulness,
38153,290000,290,290,o,"{""yoga"":""medium""}",,yoga,
38154,2970000,2970,8316,o,"{""mindfulness"":""none""}",,mindfulness,
38155,180000,180,72,,"{""mindfulness"":""none""}",,mindfulness,
38157,635000,635,254,,"{""mindfulness"":""none""}",,mindfulness,
38159,3380000,3380,24514,,"{""mindfulness"":""medium""}",,mindfulness,
38163,85000,85,17,o,"{""mindfulness"":""none""}",,mindfulness,
38164,90000,90,18,,"{""mindfulness"":""high""}",,mindfulness,
38165,510000,510,408,,"{""mindfulness"":""low""}",,mindfulness,
38166,175000,175,140,,"{""mindfulness"":""medium""}",,mindfulness,
38167,2070000,2070,2898,o,"{""mindfulness"":""low""}",,mindfulness,
38169,125000,125,25,o,"{""yoga"":""medium""}",,yoga,
38170,600000,600,480,,"{""mindfulness"":""low""}",,mindfulness,
38172,95000,95,19,,"{""mindfulness"":""none""}",,mindfulness,
38175,955000,955,955,o,"{""mindfulness"":""medium""}",,mindfulness,
38176,200000,200,120,,"{""mindfulness"":""low""}",,mindfulness,
38177,485000,485,776,,"{""mindfulness"":""medium""}",,mindfulness,
38178,7120000,7120,12816,o,"{""yoga"":""medium""}",,yoga,
38179,120000,120,48,o,"{""mindfulness"":""medium""}",,mindfulness,
38181,1365000,1365,1092,o,"{""mindfulness"":""medium""}",,mindfulness,
38182,765000,765,1536,f,"{""mindfulness"":""medium""}",1981-10-04 03:32:49.229+00,mindfulness,
38183,115000,115,46,o,"{""mindfulness"":""medium""}",,mindfulness,
38184,170000,170,34,,"{""mindfulness"":""none""}",,mindfulness,
38185,2230000,2230,5555,,"{""mindfulness"":""low""}",,mindfulness,
38186,8575000,8575,29155,,"{""mindfulness"":""medium""}",,mindfulness,
38187,65000,65,13,o,"{""yoga"":""medium""}",,yoga,
38190,975000,975,1365,,"{""mindfulness"":""medium""}",,mindfulness,
38191,1310000,1310,1310,,"{""mindfulness"":""medium""}",,mindfulness,
38193,1040000,1040,1509,,"{""yoga"":""medium""}",,yoga,
38195,300000,300,180,,"{""mindfulness"":""low""}",,mindfulness,
38196,4930000,4930,14950,f,"{""mindfulness"":""low""}",1999-10-13 07:14:55.746+00,mindfulness,
38197,1835000,1835,2148,o,"{""mindfulness"":""none""}",,mindfulness,
38198,90000,90,18,,"{""mindfulness"":""medium""}",,mindfulness,
38203,60000,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
38208,4130000,4130,14460,,"{""yoga"":""medium""}",,yoga,2016-10-11 13:26:47.088+00
38209,145000,145,29,,"{""yoga"":""none""}",,yoga,
38214,295000,295,236,,"{""mindfulness"":""medium""}",,mindfulness,
38216,2505000,2505,9519,f,"{""mindfulness"":""none""}",2000-10-13 00:00:10.702+00,mindfulness,
38224,1355000,1355,1084,,"{""mindfulness"":""high""}",,mindfulness,
38226,105000,105,21,,"{""mindfulness"":""low""}",,mindfulness,
38230,180000,180,72,,"{""mindfulness"":""low""}",,mindfulness,
38233,170000,170,68,o,"{""mindfulness"":""medium""}",,mindfulness,
38235,2590000,2590,6216,o,"{""mindfulness"":""low""}",,mindfulness,
38236,1390000,1390,2502,f,"{""mindfulness"":""low""}",,mindfulness,
38239,40000,40,8,,"{""mindfulness"":""high""}",,mindfulness,
38246,575000,575,460,,"{""mindfulness"":""medium""}",,mindfulness,
38247,1050000,1050,840,m,"{""mindfulness"":""medium""}",1960-10-07 18:02:57.253+00,mindfulness,
38248,1245000,1245,249,,"{""mindfulness"":""medium""}",,mindfulness,
38249,180000,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
38250,1795000,1795,3129,,"{""mindfulness"":""low""}",,mindfulness,
38253,535000,535,428,,"{""mindfulness"":""medium""}",,mindfulness,
38255,555000,555,555,,"{""mindfulness"":""low""}",,mindfulness,
38260,630000,630,1128,,"{""mindfulness"":""none""}",,mindfulness,
38261,65000,65,13,,"{""mindfulness"":""low""}",,mindfulness,
38262,935000,935,748,,"{""mindfulness"":""medium""}",,mindfulness,
38265,1360000,1360,1632,o,"{""mindfulness"":""medium""}",,mindfulness,
38266,360000,360,720,,"{""mindfulness"":""low""}",,mindfulness,
38268,70000,70,14,o,"{""mindfulness"":""medium""}",,mindfulness,
38269,910000,910,1092,,"{""yoga"":""medium""}",,yoga,
38270,85000,85,17,o,"{""mindfulness"":""none""}",,mindfulness,
38271,120000,120,48,,"{""mindfulness"":""none""}",,mindfulness,
