user_id,sec,sessions_completed,gender,experience_level,estimate_birth_day,focus,start_date
34861,190,76,,"{""mindfulness"":""none""}",,mindfulness,
34863,2220,4698,m,"{""mindfulness"":""medium""}",1969-10-22 14:59:48.605+00,mindfulness,
34864,560,840,o,"{""mindfulness"":""low""}",,mindfulness,
34869,1460,1752,,"{""mindfulness"":""medium""}",,mindfulness,
34870,3780,10584,,"{""mindfulness"":""none""}",,mindfulness,
34871,120,48,,"{""mindfulness"":""low""}",,mindfulness,
34874,125,50,,"{""mindfulness"":""low""}",,mindfulness,
34878,180,846,,"{""mindfulness"":""none""}",,mindfulness,
34880,330,330,,"{""mindfulness"":""none""}",,mindfulness,
34882,5185,29562,,"{""mindfulness"":""low""}",,mindfulness,
34883,145,58,f,"{""mindfulness"":""medium""}",1988-10-03 14:16:57.776+00,mindfulness,
34884,125,25,,"{""mindfulness"":""none""}",,mindfulness,
34885,90,18,,"{""mindfulness"":""none""}",,mindfulness,
34886,715,572,,"{""mindfulness"":""low""}",,mindfulness,
34887,1670,4450,,"{""mindfulness"":""none""}",,mindfulness,
34888,840,840,,"{""mindfulness"":""medium""}",,mindfulness,
34892,3625,40275,,"{""mindfulness"":""low""}",,mindfulness,2016-09-06 16:58:17.034+00
34894,1050,2950,f,"{""yoga"":""medium""}",1981-10-14 16:20:53.941+00,yoga,
34896,120,48,o,"{""yoga"":""medium""}",,yoga,
34899,810,810,,"{""mindfulness"":""none""}",,mindfulness,
34901,710,1232,,"{""mindfulness"":""none""}",,mindfulness,
34902,500,400,o,"{""mindfulness"":""none""}",,mindfulness,
34903,120,48,o,"{""yoga"":""none""}",,yoga,
34910,330,198,,"{""mindfulness"":""low""}",,mindfulness,
34914,225,90,,"{""mindfulness"":""medium""}",,mindfulness,
34915,535,428,,"{""mindfulness"":""low""}",,mindfulness,
34916,3065,4765,,"{""mindfulness"":""medium""}",,mindfulness,
34917,1805,2527,,"{""mindfulness"":""medium""}",,mindfulness,
34918,1175,1880,,"{""mindfulness"":""medium""}",,mindfulness,
34920,2210,6008,o,"{""yoga"":""medium""}",,yoga,
34921,2110,2532,,"{""yoga"":""medium""}",,yoga,
34922,235,94,,"{""yoga"":""high""}",,yoga,
34923,790,860,m,"{""mindfulness"":""none""}",1965-09-18 08:26:47.099+00,mindfulness,
34925,10670,192600,o,"{""mindfulness"":""medium""}",,mindfulness,
34932,5310,15961,f,"{""mindfulness"":""medium""}",1976-09-08 01:04:51.488+00,mindfulness,
34941,375,75,,"{""mindfulness"":""medium""}",,mindfulness,
34944,1725,31070,,"{""mindfulness"":""medium""}",,mindfulness,2016-09-07 13:09:58.388+00
34945,510,408,,"{""mindfulness"":""none""}",,mindfulness,
34946,1385,4872,,"{""mindfulness"":""none""}",,mindfulness,
34949,405,162,o,"{""yoga"":""none""}",,yoga,
34950,2205,6474,o,"{""mindfulness"":""none""}",,mindfulness,
34951,200,80,,"{""mindfulness"":""medium""}",,mindfulness,
34952,355,213,,"{""mindfulness"":""none""}",,mindfulness,
34958,90,18,,"{""mindfulness"":""none""}",,mindfulness,
34959,380,456,,"{""mindfulness"":""none""}",,mindfulness,
34964,3365,8076,,"{""mindfulness"":""medium""}",,mindfulness,
34965,335,201,,"{""mindfulness"":""low""}",,mindfulness,
34966,515,412,,"{""mindfulness"":""none""}",,mindfulness,
34967,750,750,,"{""mindfulness"":""low""}",,mindfulness,
34968,120,48,,"{""mindfulness"":""none""}",,mindfulness,
34970,575,664,,"{""yoga"":""none""}",,yoga,
34971,170,68,,"{""mindfulness"":""low""}",,mindfulness,
34976,220,132,,"{""mindfulness"":""low""}",,mindfulness,
34977,525,210,,"{""mindfulness"":""none""}",,mindfulness,
34980,185,74,,"{""mindfulness"":""none""}",,mindfulness,
34981,105,21,,"{""mindfulness"":""low""}",,mindfulness,
34982,3660,11712,,"{""mindfulness"":""low""}",,mindfulness,
34984,65,13,,"{""mindfulness"":""medium""}",,mindfulness,
34988,7435,51090,,"{""mindfulness"":""medium""}",,mindfulness,
34989,640,640,,"{""mindfulness"":""low""}",,mindfulness,
34990,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
34992,2075,3735,,"{""mindfulness"":""none""}",,mindfulness,
34994,3170,10144,,"{""mindfulness"":""low""}",,mindfulness,
34996,510,408,,"{""mindfulness"":""none""}",,mindfulness,
34999,350,288,,"{""mindfulness"":""low""}",,mindfulness,
35001,95,19,,"{""mindfulness"":""none""}",,mindfulness,
35002,1715,2058,,"{""mindfulness"":""low""}",,mindfulness,
35005,90,18,,"{""mindfulness"":""medium""}",,mindfulness,
35006,1630,14540,,"{""mindfulness"":""medium""}",,mindfulness,
35007,1295,1813,,"{""mindfulness"":""medium""}",,mindfulness,
35009,200,120,,"{""yoga"":""medium""}",,yoga,
35010,1435,1435,,"{""mindfulness"":""medium""}",,mindfulness,
35012,265,53,,"{""mindfulness"":""low""}",,mindfulness,
35016,340,690,,"{""mindfulness"":""low""}",,mindfulness,
35017,400,160,,"{""mindfulness"":""low""}",,mindfulness,
35018,90,36,,"{""mindfulness"":""none""}",,mindfulness,
35019,60,73,,"{""mindfulness"":""low""}",,mindfulness,
35020,340,408,,"{""mindfulness"":""medium""}",,mindfulness,
35022,95,19,,"{""mindfulness"":""low""}",,mindfulness,
35023,90,18,,"{""mindfulness"":""low""}",,mindfulness,
35024,525,735,,"{""mindfulness"":""medium""}",,mindfulness,
35025,250,200,,"{""mindfulness"":""high""}",,mindfulness,
35026,295,236,,"{""mindfulness"":""none""}",,mindfulness,
35028,180,72,,"{""mindfulness"":""low""}",,mindfulness,
35029,265,159,,"{""yoga"":""none""}",,yoga,
35030,1395,1116,,"{""yoga"":""none""}",,yoga,
35031,500,400,,"{""mindfulness"":""medium""}",,mindfulness,
35033,300,240,,"{""mindfulness"":""medium""}",,mindfulness,
35034,2915,9408,,"{""mindfulness"":""medium""}",,mindfulness,
35035,600,480,,"{""yoga"":""none""}",,yoga,
35036,505,404,,"{""mindfulness"":""none""}",,mindfulness,
35038,5,1,o,"{""mindfulness"":""none""}",,mindfulness,
35039,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
35040,7515,41599,,"{""mindfulness"":""low""}",,mindfulness,
35041,230,138,,"{""mindfulness"":""none""}",,mindfulness,
35042,560,448,,"{""mindfulness"":""low""}",,mindfulness,
35043,65,13,,"{""yoga"":""none""}",,yoga,
35045,3025,10890,,"{""mindfulness"":""medium""}",,mindfulness,
35046,515,424,,"{""yoga"":""none""}",,yoga,
35047,560,448,,"{""mindfulness"":""medium""}",,mindfulness,
35048,510,568,,"{""mindfulness"":""medium""}",,mindfulness,
35049,455,364,,"{""mindfulness"":""low""}",,mindfulness,
35050,90,40,f,"{""mindfulness"":""low""}",1984-10-05 20:33:40.163+00,mindfulness,
35056,445,356,,"{""mindfulness"":""low""}",,mindfulness,
35058,510,876,,"{""mindfulness"":""low""}",,mindfulness,
35059,220,132,,"{""mindfulness"":""medium""}",,mindfulness,
35060,1335,1335,,"{""mindfulness"":""none""}",,mindfulness,
35061,2240,5376,,"{""mindfulness"":""medium""}",,mindfulness,
35065,185,111,o,"{""mindfulness"":""low""}",,mindfulness,
35066,130,104,o,"{""mindfulness"":""none""}",,mindfulness,
35068,2455,10620,o,"{""mindfulness"":""low""}",,mindfulness,
35070,415,415,,"{""mindfulness"":""none""}",,mindfulness,
35071,180,72,,"{""yoga"":""none""}",,yoga,
35072,1890,4235,o,"{""mindfulness"":""medium""}",,mindfulness,
35074,65,18,o,"{""mindfulness"":""low""}",,mindfulness,
35076,90,54,o,"{""mindfulness"":""none""}",,mindfulness,
35078,1910,3438,o,"{""mindfulness"":""low""}",,mindfulness,
35079,120,48,o,"{""yoga"":""none""}",,yoga,
35080,265,212,o,"{""mindfulness"":""medium""}",,mindfulness,
35082,35,21,,"{""mindfulness"":""medium""}",,mindfulness,
35083,125,50,,"{""mindfulness"":""medium""}",,mindfulness,
35085,575,460,,"{""mindfulness"":""medium""}",,mindfulness,
35086,305,122,o,"{""mindfulness"":""low""}",,mindfulness,
35089,1020,3012,,"{""mindfulness"":""medium""}",,mindfulness,
35090,70,28,f,"{""mindfulness"":""none""}",1988-09-01 11:42:46.656+00,mindfulness,
35091,1950,4290,,"{""mindfulness"":""none""}",,mindfulness,
35092,605,484,,"{""mindfulness"":""none""}",,mindfulness,
35095,1915,6966,f,"{""mindfulness"":""low""}",1980-09-29 14:08:46.721+00,mindfulness,2016-09-08 13:38:41.334+00
35096,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
35097,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
35098,75,15,,"{""mindfulness"":""medium""}",,mindfulness,
35099,45,27,,"{""mindfulness"":""low""}",,mindfulness,
35101,735,1010,o,"{""mindfulness"":""medium""}",,mindfulness,
35103,225,45,o,"{""mindfulness"":""medium""}",,mindfulness,
35105,580,464,,"{""mindfulness"":""medium""}",,mindfulness,
35106,185,74,,"{""mindfulness"":""medium""}",,mindfulness,
35107,65,13,,"{""mindfulness"":""medium""}",,mindfulness,
35108,65,13,,"{""mindfulness"":""low""}",,mindfulness,
35110,160,64,,"{""mindfulness"":""low""}",,mindfulness,
35112,515,412,,"{""mindfulness"":""medium""}",,mindfulness,
35113,180,72,,"{""mindfulness"":""low""}",,mindfulness,
35114,210,5810,,"{""mindfulness"":""medium""}",,mindfulness,
35115,1610,4302,,"{""mindfulness"":""none""}",,mindfulness,
35116,175,70,o,"{""mindfulness"":""none""}",,mindfulness,
35117,170,68,o,"{""mindfulness"":""medium""}",,mindfulness,
35118,1490,2086,,"{""yoga"":""medium""}",,yoga,
35119,130,78,,"{""mindfulness"":""medium""}",,mindfulness,
35120,120,48,o,"{""mindfulness"":""low""}",,mindfulness,
35121,185,111,,"{""yoga"":""medium""}",,yoga,
35122,180,72,o,"{""mindfulness"":""low""}",,mindfulness,
35123,60,12,,"{""mindfulness"":""low""}",,mindfulness,
35125,930,930,,"{""mindfulness"":""none""}",,mindfulness,
35126,1960,3920,,"{""mindfulness"":""low""}",,mindfulness,
35127,3390,3390,o,"{""mindfulness"":""high""}",,mindfulness,
35128,890,356,,"{""mindfulness"":""low""}",,mindfulness,
35129,245,196,,"{""mindfulness"":""none""}",,mindfulness,
35130,15,3,o,"{""mindfulness"":""none""}",,mindfulness,
35132,1190,8164,,"{""mindfulness"":""low""}",,mindfulness,
35133,620,620,,"{""mindfulness"":""medium""}",,mindfulness,
35135,60,12,o,"{""yoga"":""none""}",,yoga,
35137,590,660,,"{""mindfulness"":""low""}",,mindfulness,
35138,15,6,,"{""mindfulness"":""none""}",,mindfulness,
35140,525,420,,"{""mindfulness"":""medium""}",,mindfulness,
35142,105,21,,"{""mindfulness"":""medium""}",,mindfulness,
35143,1600,1280,o,"{""mindfulness"":""low""}",,mindfulness,
35144,715,429,o,"{""mindfulness"":""none""}",,mindfulness,
35147,465,480,o,"{""mindfulness"":""none""}",,mindfulness,
35148,515,618,o,"{""mindfulness"":""low""}",,mindfulness,
35150,5,1,,"{""mindfulness"":""medium""}",,mindfulness,
35153,1695,1705,o,"{""yoga"":""high""}",,yoga,
35154,130,78,,"{""mindfulness"":""low""}",,mindfulness,
35155,190,76,,"{""yoga"":""low""}",,yoga,
35157,2160,4428,,"{""mindfulness"":""medium""}",,mindfulness,
35158,120,48,m,"{""mindfulness"":""none""}",,mindfulness,
35159,530,424,,"{""mindfulness"":""medium""}",,mindfulness,
35160,90,18,,"{""mindfulness"":""low""}",,mindfulness,
35161,80,48,,"{""mindfulness"":""none""}",,mindfulness,
35162,510,408,,"{""mindfulness"":""none""}",,mindfulness,
35163,1255,1255,f,"{""mindfulness"":""medium""}",1983-09-02 16:55:47.516+00,mindfulness,
35165,60,12,,"{""mindfulness"":""medium""}",,mindfulness,
35166,185,74,,"{""mindfulness"":""none""}",,mindfulness,
35167,520,416,,"{""mindfulness"":""none""}",,mindfulness,
35169,190,76,,"{""yoga"":""none""}",,yoga,
35170,70,14,,"{""yoga"":""low""}",,yoga,
35171,570,228,,"{""mindfulness"":""none""}",,mindfulness,
35172,180,72,,"{""mindfulness"":""low""}",,mindfulness,
35173,75,15,,"{""mindfulness"":""medium""}",,mindfulness,
35175,130,26,,"{""mindfulness"":""high""}",,mindfulness,
35176,20,8,,"{""mindfulness"":""none""}",,mindfulness,
35178,115,23,,"{""mindfulness"":""low""}",,mindfulness,
35180,135,54,,"{""mindfulness"":""none""}",,mindfulness,
35181,240,192,,"{""mindfulness"":""high""}",,mindfulness,
35182,155,124,,"{""mindfulness"":""low""}",,mindfulness,
35183,370,148,,"{""mindfulness"":""medium""}",,mindfulness,
35184,21210,2069920,m,"{""mindfulness"":""medium""}",1968-09-02 20:53:35.204+00,mindfulness,2016-09-10 07:23:11.11+00
35186,440,352,,"{""mindfulness"":""low""}",,mindfulness,
35187,1965,3930,,"{""mindfulness"":""low""}",,mindfulness,
35190,1595,15291,,"{""mindfulness"":""low""}",,mindfulness,
35191,185,74,,"{""mindfulness"":""low""}",,mindfulness,
35192,3515,13221,,"{""mindfulness"":""low""}",,mindfulness,
35193,120,48,o,"{""yoga"":""medium""}",,yoga,
35195,12610,353920,f,"{""mindfulness"":""none""}",1973-09-12 04:12:24.261+00,mindfulness,2016-09-09 23:46:13.001+00
35196,120,122,o,"{""mindfulness"":""none""}",,mindfulness,
35197,355,576,,"{""mindfulness"":""low""}",,mindfulness,
35198,205,82,,"{""mindfulness"":""medium""}",,mindfulness,
35199,15,9,o,"{""yoga"":""low""}",,yoga,
35201,785,1112,,"{""mindfulness"":""none""}",,mindfulness,
35202,90,28,o,"{""mindfulness"":""medium""}",,mindfulness,
35204,45,9,,"{""mindfulness"":""none""}",,mindfulness,
35206,1400,1960,,"{""mindfulness"":""low""}",,mindfulness,
35207,120,24,o,"{""mindfulness"":""medium""}",,mindfulness,
35208,4055,7299,o,"{""yoga"":""none""}",,yoga,
35209,6580,27636,,"{""mindfulness"":""low""}",,mindfulness,
35210,1075,2709,,"{""mindfulness"":""low""}",,mindfulness,
35211,2090,4180,o,"{""mindfulness"":""none""}",,mindfulness,
35212,15,3,,"{""mindfulness"":""low""}",,mindfulness,
35214,95,38,,"{""mindfulness"":""low""}",,mindfulness,
35215,1290,1548,,"{""mindfulness"":""low""}",,mindfulness,
35216,1180,944,o,"{""mindfulness"":""none""}",,mindfulness,
35217,160,64,,"{""mindfulness"":""none""}",,mindfulness,
35218,755,1565,o,"{""mindfulness"":""medium""}",,mindfulness,
35219,750,600,,"{""mindfulness"":""low""}",,mindfulness,
35220,1395,1953,o,"{""mindfulness"":""none""}",,mindfulness,
35221,95,19,,"{""mindfulness"":""low""}",,mindfulness,
35224,1390,1112,o,"{""mindfulness"":""low""}",,mindfulness,
35225,850,680,o,"{""mindfulness"":""low""}",,mindfulness,
35228,6830,166824,o,"{""mindfulness"":""medium""}",,mindfulness,
35229,2250,4950,o,"{""yoga"":""low""}",,yoga,
35231,9225,35238,m,"{""mindfulness"":""none""}",,mindfulness,2016-09-10 16:06:33.55+00
35234,5,1,o,"{""mindfulness"":""none""}",,mindfulness,
35235,915,1281,o,"{""mindfulness"":""none""}",,mindfulness,
35236,170,68,o,"{""mindfulness"":""low""}",,mindfulness,
35237,9815,33371,f,"{""mindfulness"":""none""}",1973-09-04 04:34:04.918+00,mindfulness,
35238,90,18,,"{""mindfulness"":""low""}",,mindfulness,
35240,125,50,o,"{""mindfulness"":""low""}",,mindfulness,
35241,220,132,,"{""yoga"":""high""}",,yoga,
35242,125,50,o,"{""mindfulness"":""none""}",,mindfulness,
35243,335,134,,"{""mindfulness"":""none""}",,mindfulness,
35245,2130,3834,o,"{""mindfulness"":""medium""}",,mindfulness,
35246,950,2065,o,"{""mindfulness"":""medium""}",,mindfulness,
35248,795,477,o,"{""mindfulness"":""none""}",,mindfulness,
35249,1065,2130,o,"{""mindfulness"":""low""}",,mindfulness,
35250,430,688,,"{""mindfulness"":""none""}",,mindfulness,
35251,985,394,,"{""mindfulness"":""none""}",,mindfulness,
35252,845,845,o,"{""mindfulness"":""medium""}",,mindfulness,
35254,155,62,,"{""mindfulness"":""low""}",,mindfulness,
35255,1435,1722,,"{""yoga"":""medium""}",,yoga,
35257,170,68,o,"{""mindfulness"":""none""}",,mindfulness,
35259,2190,3066,o,"{""mindfulness"":""low""}",,mindfulness,
35261,2605,39825,o,"{""mindfulness"":""medium""}",,mindfulness,
35262,120,48,,"{""mindfulness"":""low""}",,mindfulness,
35263,9470,99617,f,"{""mindfulness"":""medium""}",1990-09-12 03:25:50.323+00,mindfulness,2016-09-11 03:16:58.56+00
35265,390,156,o,"{""mindfulness"":""none""}",,mindfulness,
35266,375,150,o,"{""yoga"":""low""}",,yoga,
35268,1200,1920,,"{""mindfulness"":""medium""}",,mindfulness,
35269,190,76,,"{""mindfulness"":""none""}",,mindfulness,
35271,8185,34377,,"{""mindfulness"":""low""}",,mindfulness,
35272,185,74,,"{""yoga"":""medium""}",,yoga,
35277,120,48,,"{""yoga"":""medium""}",,yoga,
35278,4105,101904,o,"{""mindfulness"":""medium""}",,mindfulness,
35280,2275,11048,,"{""mindfulness"":""low""}",,mindfulness,
35283,100,20,o,"{""mindfulness"":""medium""}",,mindfulness,
35285,175,70,o,"{""mindfulness"":""medium""}",,mindfulness,
35288,3820,17520,m,"{""mindfulness"":""none""}",,mindfulness,
35289,3495,7776,o,"{""mindfulness"":""medium""}",,mindfulness,
35290,90,18,o,"{""mindfulness"":""none""}",,mindfulness,
35291,35075,350750,o,"{""mindfulness"":""medium""}",,mindfulness,
35297,1345,3766,f,"{""mindfulness"":""low""}",1994-09-04 21:52:24.206+00,mindfulness,
35298,10,2,o,"{""mindfulness"":""medium""}",,mindfulness,
35299,110,44,,"{""mindfulness"":""low""}",,mindfulness,
35300,5645,12419,o,"{""mindfulness"":""medium""}",,mindfulness,
35301,210,168,o,"{""mindfulness"":""low""}",,mindfulness,
35303,175,248,o,"{""mindfulness"":""low""}",,mindfulness,
35304,2900,4550,o,"{""mindfulness"":""medium""}",,mindfulness,
35305,1025,2255,,"{""yoga"":""none""}",,yoga,
35306,175,70,o,"{""mindfulness"":""low""}",,mindfulness,
35307,175,70,o,"{""mindfulness"":""none""}",,mindfulness,
35308,1355,2240,o,"{""mindfulness"":""medium""}",,mindfulness,
35310,7005,33624,,"{""mindfulness"":""low""}",,mindfulness,
35311,805,805,,"{""mindfulness"":""medium""}",,mindfulness,
35312,1110,2170,,"{""mindfulness"":""medium""}",,mindfulness,
35313,65,13,o,"{""yoga"":""low""}",,yoga,
35314,60,12,,"{""mindfulness"":""low""}",,mindfulness,
35315,340,204,,"{""mindfulness"":""none""}",,mindfulness,
35318,100,20,,"{""mindfulness"":""low""}",,mindfulness,
35319,6130,23294,o,"{""mindfulness"":""high""}",,mindfulness,
35320,560,448,o,"{""mindfulness"":""none""}",,mindfulness,
35322,10,2,,"{""yoga"":""none""}",,yoga,
35326,175,70,o,"{""yoga"":""medium""}",,yoga,
35327,1520,304,,"{""yoga"":""none""}",,yoga,
35329,30,42,,"{""mindfulness"":""none""}",,mindfulness,
35330,85,17,o,"{""mindfulness"":""none""}",,mindfulness,
35331,1070,1498,o,"{""mindfulness"":""none""}",,mindfulness,
35333,7805,17540,,"{""mindfulness"":""low""}",,mindfulness,
35334,380,228,o,"{""mindfulness"":""medium""}",,mindfulness,
35336,1365,7860,,"{""mindfulness"":""low""}",,mindfulness,
35337,85,74,o,"{""mindfulness"":""low""}",,mindfulness,
35338,285,114,o,"{""mindfulness"":""none""}",,mindfulness,
35340,375,302,o,"{""mindfulness"":""low""}",,mindfulness,
35341,185,74,,"{""mindfulness"":""medium""}",,mindfulness,
35342,1280,3344,o,"{""mindfulness"":""low""}",,mindfulness,
35344,1660,2656,o,"{""mindfulness"":""medium""}",,mindfulness,
35345,980,784,o,"{""mindfulness"":""none""}",,mindfulness,
35346,1600,2240,o,"{""mindfulness"":""medium""}",,mindfulness,
35348,2240,2265,o,"{""yoga"":""medium""}",1996-09-15 23:55:20.61+00,yoga,
35350,955,1719,,"{""mindfulness"":""low""}",,mindfulness,
35353,3335,6003,o,"{""mindfulness"":""medium""}",,mindfulness,
35354,605,484,o,"{""mindfulness"":""none""}",,mindfulness,
35356,85,17,o,"{""mindfulness"":""low""}",,mindfulness,
35359,855,855,o,"{""mindfulness"":""none""}",,mindfulness,
35360,175,110,o,"{""mindfulness"":""medium""}",,mindfulness,
35361,65,39,o,"{""mindfulness"":""medium""}",,mindfulness,
35363,575,460,,"{""mindfulness"":""low""}",,mindfulness,
35365,2425,7760,,"{""mindfulness"":""medium""}",,mindfulness,
35366,635,254,,"{""mindfulness"":""high""}",,mindfulness,
35367,360,144,o,"{""yoga"":""medium""}",,yoga,
35368,785,942,,"{""mindfulness"":""none""}",,mindfulness,
35369,155,31,o,"{""mindfulness"":""medium""}",,mindfulness,
35370,440,1101,o,"{""mindfulness"":""low""}",,mindfulness,
35372,390,234,o,"{""mindfulness"":""medium""}",,mindfulness,
35375,5515,27807,f,"{""mindfulness"":""low""}",1983-09-05 23:09:28.186+00,mindfulness,
35378,4915,4915,,"{""yoga"":""medium""}",,yoga,
35380,2260,7410,o,"{""mindfulness"":""low""}",,mindfulness,
35381,360,216,,"{""mindfulness"":""none""}",,mindfulness,
35384,2140,2568,o,"{""mindfulness"":""medium""}",,mindfulness,
35386,505,404,,"{""mindfulness"":""low""}",,mindfulness,
35388,3815,6867,o,"{""mindfulness"":""medium""}",,mindfulness,
35389,185,74,,"{""mindfulness"":""none""}",,mindfulness,
35390,180,72,,"{""mindfulness"":""none""}",,mindfulness,
35391,5145,19551,,"{""mindfulness"":""none""}",,mindfulness,
35392,940,576,m,"{""mindfulness"":""high""}",,mindfulness,
35393,105,42,o,"{""mindfulness"":""low""}",,mindfulness,
35397,5895,110660,m,"{""mindfulness"":""none""}",,mindfulness,2016-09-13 00:47:42.003+00
35398,235,198,,"{""mindfulness"":""medium""}",,mindfulness,
35399,9515,197736,,"{""yoga"":""high""}",,yoga,
35400,120,48,o,"{""mindfulness"":""low""}",,mindfulness,
35402,250,150,,"{""mindfulness"":""medium""}",,mindfulness,
35404,185,74,,"{""mindfulness"":""none""}",,mindfulness,
35407,8315,78030,,"{""mindfulness"":""none""}",,mindfulness,
35412,120,48,f,"{""mindfulness"":""low""}",1970-09-12 13:08:27.378+00,mindfulness,
35413,70,14,o,"{""mindfulness"":""medium""}",,mindfulness,
35414,775,620,,"{""mindfulness"":""none""}",,mindfulness,
35415,2395,20228,,"{""mindfulness"":""medium""}",,mindfulness,
35416,115,1884,o,"{""mindfulness"":""none""}",,mindfulness,
35417,120,48,o,"{""yoga"":""medium""}",,yoga,
35421,6900,52050,o,"{""mindfulness"":""low""}",,mindfulness,
35423,290,290,o,"{""mindfulness"":""medium""}",,mindfulness,
35424,245,98,o,"{""mindfulness"":""none""}",,mindfulness,
35425,2885,3462,,"{""mindfulness"":""medium""}",,mindfulness,
35427,180,72,,"{""mindfulness"":""none""}",,mindfulness,
35428,455,637,o,"{""mindfulness"":""none""}",,mindfulness,
35431,1415,4077,o,"{""mindfulness"":""low""}",,mindfulness,
35432,3835,26078,o,"{""mindfulness"":""none""}",,mindfulness,
35436,795,477,,"{""yoga"":""none""}",,yoga,
35438,845,676,o,"{""mindfulness"":""none""}",,mindfulness,
35441,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
35442,180,72,,"{""mindfulness"":""medium""}",,mindfulness,
35444,5165,16528,o,"{""mindfulness"":""none""}",,mindfulness,
35449,710,568,,"{""yoga"":""medium""}",,yoga,
35451,2025,4050,,"{""mindfulness"":""none""}",,mindfulness,
35454,5,1,,"{""mindfulness"":""medium""}",,mindfulness,
35458,9880,45087,o,"{""mindfulness"":""medium""}",,mindfulness,
35461,60,12,o,"{""mindfulness"":""none""}",,mindfulness,
35462,1915,8379,o,"{""mindfulness"":""low""}",,mindfulness,
35463,565,791,,"{""mindfulness"":""medium""}",,mindfulness,
35466,135,27,o,"{""mindfulness"":""none""}",,mindfulness,
35470,180,108,o,"{""mindfulness"":""low""}",,mindfulness,
35471,1695,6776,,"{""mindfulness"":""medium""}",,mindfulness,2016-09-13 19:43:43.265+00
35472,65,13,,"{""mindfulness"":""none""}",,mindfulness,
35476,655,655,,"{""mindfulness"":""low""}",,mindfulness,
35477,595,1064,,"{""mindfulness"":""medium""}",,mindfulness,
35483,3065,4904,o,"{""mindfulness"":""low""}",,mindfulness,
35484,995,1775,f,"{""mindfulness"":""low""}",2002-10-05 16:33:34.306+00,mindfulness,
35486,4320,13130,o,"{""mindfulness"":""medium""}",,mindfulness,2016-09-13 20:47:54.062+00
35487,455,728,o,"{""mindfulness"":""none""}",,mindfulness,
35492,640,256,,"{""yoga"":""low""}",,yoga,
35493,205,82,o,"{""yoga"":""medium""}",,yoga,
35495,4655,17689,,"{""yoga"":""medium""}",,yoga,
35501,200,80,o,"{""mindfulness"":""none""}",,mindfulness,
35503,255,204,,"{""mindfulness"":""medium""}",,mindfulness,
35505,15,3,,"{""mindfulness"":""high""}",,mindfulness,
35507,265,106,o,"{""mindfulness"":""medium""}",,mindfulness,
35508,60,12,,"{""mindfulness"":""low""}",,mindfulness,
35510,100,21,,"{""mindfulness"":""medium""}",,mindfulness,
35512,185,74,,"{""mindfulness"":""none""}",,mindfulness,
35513,1680,3696,o,"{""mindfulness"":""none""}",,mindfulness,
35514,8985,10782,o,"{""mindfulness"":""none""}",,mindfulness,
35515,510,306,o,"{""mindfulness"":""medium""}",,mindfulness,
35516,180,72,o,"{""mindfulness"":""none""}",,mindfulness,
35519,170,68,o,"{""mindfulness"":""none""}",,mindfulness,
35520,4405,22374,o,"{""mindfulness"":""none""}",,mindfulness,
35521,1675,2345,o,"{""mindfulness"":""medium""}",,mindfulness,
35522,335,201,,"{""mindfulness"":""medium""}",,mindfulness,
35524,820,656,,"{""mindfulness"":""none""}",,mindfulness,
35525,580,464,,"{""mindfulness"":""medium""}",,mindfulness,
35529,2130,11790,o,"{""mindfulness"":""none""}",,mindfulness,
35531,7820,31280,,"{""mindfulness"":""none""}",,mindfulness,
35532,5510,11380,m,"{""mindfulness"":""none""}",,mindfulness,
35534,185,111,o,"{""mindfulness"":""medium""}",,mindfulness,
35535,1090,1308,o,"{""mindfulness"":""low""}",,mindfulness,
35536,650,704,o,"{""yoga"":""medium""}",,yoga,
35540,285,171,,"{""mindfulness"":""low""}",,mindfulness,
35541,500,400,o,"{""mindfulness"":""none""}",,mindfulness,
35543,280,168,f,"{""mindfulness"":""none""}",1983-09-07 13:16:04.788+00,mindfulness,
35546,310,310,,"{""mindfulness"":""high""}",,mindfulness,
35550,4255,10212,,"{""mindfulness"":""high""}",,mindfulness,
35551,1460,1168,,"{""mindfulness"":""medium""}",,mindfulness,
35552,255,153,,"{""mindfulness"":""none""}",,mindfulness,
35553,60,12,,"{""mindfulness"":""none""}",,mindfulness,
35554,385,154,o,"{""mindfulness"":""low""}",,mindfulness,
35555,525,525,,"{""mindfulness"":""none""}",,mindfulness,
35557,150,90,o,"{""mindfulness"":""none""}",,mindfulness,
35558,120,48,,"{""mindfulness"":""none""}",,mindfulness,
35559,190,76,o,"{""yoga"":""medium""}",,yoga,
35561,90,18,o,"{""mindfulness"":""medium""}",,mindfulness,
35564,800,640,o,"{""mindfulness"":""none""}",,mindfulness,
35565,445,180,o,"{""mindfulness"":""medium""}",,mindfulness,
35566,105,63,o,"{""mindfulness"":""low""}",,mindfulness,
35567,165,66,o,"{""mindfulness"":""medium""}",,mindfulness,
35569,105,21,,"{""mindfulness"":""medium""}",,mindfulness,
35570,20,4,,"{""mindfulness"":""low""}",,mindfulness,
35572,3930,24759,f,"{""mindfulness"":""medium""}",1988-09-12 02:03:48.169+00,mindfulness,
