ID,subscribedYN,sec,sessions_completed,series_completed,experience,focus_n,gender_n,dob_given
6015,0,1255,2,0,1,0,0,1
6016,0,2265,8,0,1,0,1,1
6017,0,2740,20,2,3,0,1,1
6018,0,190,2,0,4,0,1,1
6019,0,675,2,0,1,0,0,1
6020,1,3555,6,0,2,0,0,1
6021,0,15,1,0,2,0,1,1
6022,0,1360,11,0,3,1,0,1
6023,0,60,1,0,1,0,1,1
6024,0,3365,8,0,2,0,0,1
6025,0,60,1,0,1,1,1,1
6026,0,5145,6,0,2,0,1,1
6027,0,780,3,0,3,1,0,1
6028,0,230,4,0,3,0,1,1
6029,0,95,1,0,1,1,0,1
6030,0,795,4,0,2,0,1,1
6031,0,70,1,0,4,0,0,1
6032,0,590,4,0,3,0,0,1
6033,0,2830,5,0,3,0,1,1
6034,0,180,2,0,2,0,0,1
6035,0,60,1,0,2,0,0,1
6036,0,2945,1,0,3,1,1,1
6037,0,3710,9,0,3,0,1,1
6038,0,200,4,0,2,0,1,1
6039,0,40,1,0,2,0,1,1
6040,0,95,1,0,2,0,0,1
6041,0,70,1,0,2,0,1,1
6042,0,180,2,0,1,0,0,1
6043,0,3825,9,0,1,0,0,1
6044,0,415,6,0,4,0,1,1
6045,0,555,4,0,3,1,0,1
6046,0,190,1,0,3,0,1,1
6047,0,855,3,0,3,0,1,1
6048,0,1065,4,0,1,0,1,1
6049,0,1555,6,0,3,1,1,1
6050,0,510,2,0,2,0,1,1
6051,0,565,6,0,2,0,1,1
6052,0,4785,6,0,3,0,0,1
6053,0,1425,2,0,3,0,0,1
6054,0,25,1,0,2,0,1,1
6055,0,640,5,0,2,0,1,1
6056,0,870,2,0,3,0,1,1
6057,0,410,2,0,4,0,1,1
6058,0,745,7,0,2,0,1,1
6059,0,690,8,0,3,0,1,1
6060,0,125,2,0,3,0,0,1
6061,0,355,3,0,1,0,1,1
6062,0,75,1,0,3,0,0,1
6063,0,2425,8,0,2,0,0,1
6064,0,90,1,0,2,0,1,1
6065,0,315,2,0,4,1,1,1
6066,0,30,1,0,3,1,1,1
6067,0,2680,7,0,4,1,1,1
6068,0,2760,10,0,2,0,1,1
6069,0,2345,18,2,3,0,0,1
6070,0,70,1,0,3,0,0,1
6071,0,180,2,0,3,1,0,1
6072,0,785,14,0,1,0,0,1
6073,0,2680,10,0,3,0,1,1
6074,0,135,2,0,1,0,1,1
6075,0,440,3,0,2,0,1,1
6076,0,2025,4,0,3,1,1,1
6077,0,420,3,0,1,0,0,1
6078,0,520,4,0,3,0,1,1
6079,0,120,2,0,3,0,0,1
6080,0,180,2,0,3,0,1,1
6081,1,10875,13,0,4,1,0,1
6082,0,10530,21,2,2,0,1,1
6083,0,130,2,0,2,0,1,1
6084,0,305,3,0,3,0,0,1
6085,0,20,1,0,2,1,1,1
6086,0,275,3,0,2,0,1,1
6087,0,50,1,0,2,0,0,1
6088,0,575,4,0,2,0,0,1
6089,0,125,2,0,3,0,0,1
6090,0,325,3,0,2,0,0,1
6091,0,385,2,0,3,1,0,1
6092,0,125,2,0,1,1,0,1
6093,0,1575,3,0,3,0,0,1
6094,0,1310,6,0,3,0,1,1
6095,0,190,2,0,1,0,1,1
6096,0,595,3,0,3,0,1,1
6097,0,3355,5,0,2,0,1,1
6098,0,990,2,0,4,0,0,1
6099,0,125,2,0,2,0,1,1
6100,0,705,2,0,3,0,0,1
6101,0,25,1,0,1,0,0,1
6102,0,125,2,0,2,0,0,1
6103,0,1310,4,0,2,0,1,1
6104,0,1960,11,0,2,0,1,1
6105,0,60,1,0,3,0,1,1
6106,0,85,2,0,1,0,1,1
6107,0,1600,1,0,3,1,0,1
6108,0,65,1,0,1,0,0,1
6109,0,1370,4,0,3,0,1,1
6110,0,95,1,0,2,0,0,1
6111,0,1270,2,0,2,0,1,1
6112,0,135,1,0,2,0,1,1
6113,0,1275,5,0,2,0,1,1
6114,0,330,1,0,2,0,1,1
6115,0,1300,4,0,1,0,1,1
6116,0,60,1,0,3,0,0,1
6117,0,640,3,0,1,0,0,1
6118,0,690,4,0,2,0,1,1
6119,0,120,6,0,3,1,1,1
6120,0,1185,6,0,1,0,1,1
6121,0,1265,3,0,3,0,1,1
6122,0,180,2,0,2,0,1,1
6123,0,3250,13,2,3,0,1,1
6124,0,1085,6,0,2,0,1,1
6125,0,120,2,0,3,0,0,1
6126,0,165,1,0,3,0,1,1
6127,0,470,5,0,3,0,1,1
6128,0,435,3,0,2,0,1,1
6129,0,1450,7,0,3,1,0,1
6130,0,35,1,0,4,1,1,1
6131,0,425,4,0,1,0,0,1
6132,0,175,2,0,2,0,1,1
6133,0,120,2,0,2,0,0,1
6134,0,125,2,0,1,0,1,1
6135,0,7890,22,0,1,0,1,1
6136,0,330,4,0,3,0,0,1
6137,0,980,8,0,1,1,1,1
6138,0,3000,6,0,2,0,1,1
6139,0,2565,16,0,3,0,0,1
6140,0,235,1,0,4,0,0,1
6141,1,6815,11,0,3,0,1,1
6142,0,595,8,0,1,0,1,1
6143,0,120,1,0,2,0,0,1
6144,0,1995,9,0,2,0,1,1
6145,0,2845,4,0,1,0,0,1
6146,0,375,4,0,2,0,1,1
6147,0,6145,11,0,2,0,1,1
6148,1,2945,1,0,4,1,0,1
6149,0,95,1,0,1,0,0,1
6150,0,785,5,0,3,0,0,1
6151,0,165,1,0,3,1,0,1
6152,0,1330,9,0,2,0,0,1
6153,0,6755,20,3,2,0,1,1
6154,0,95,1,0,1,0,1,1
6155,0,670,2,0,2,0,0,1
6156,0,215,1,0,2,0,1,1
6157,0,190,2,0,3,0,1,1
6158,0,590,4,0,2,0,1,1
6159,0,190,3,0,1,0,1,1
6160,0,170,2,0,3,0,1,1
6161,0,130,3,0,2,0,1,1
6162,0,315,5,0,2,0,1,1
6163,0,400,2,0,2,0,1,1
6164,0,810,2,0,3,0,1,1
6165,0,120,2,0,1,0,1,1
6166,0,160,3,0,1,0,1,1
6167,0,45,1,0,2,0,0,1
6168,0,190,2,0,2,0,1,1
6169,0,550,5,0,2,0,1,1
6170,0,660,3,0,2,0,1,1
6171,0,700,2,0,2,0,0,1
6172,0,60,1,0,3,1,1,1
6173,0,345,4,0,2,0,1,1
6174,0,1450,5,0,3,0,0,1
6175,0,3275,6,0,4,1,1,1
6176,0,85,1,0,2,0,1,1
6177,0,85,1,0,1,0,0,1
6178,0,535,4,0,1,0,1,1
6179,0,70,1,0,2,0,0,1
6180,0,2260,3,0,2,0,1,1
6181,0,90,1,0,3,0,0,1
6182,0,780,4,0,1,0,1,1
6183,0,120,2,0,3,0,1,1
6184,0,805,5,0,3,0,1,1
6185,0,850,4,0,1,0,1,1
6186,0,520,4,0,1,0,0,1
6187,0,140,1,0,2,0,0,1
6188,0,195,1,0,2,0,1,1
6189,0,1345,7,0,1,0,1,1
6190,0,805,5,0,1,0,1,1
6191,1,310,4,0,2,0,1,1
6192,0,1430,2,0,3,1,0,1
6193,0,860,5,0,2,0,0,1
6194,0,145,1,0,2,0,1,1
6195,0,1180,4,0,1,0,1,1
6196,1,1580,3,0,2,0,0,1
6197,0,165,3,0,1,0,1,1
6198,0,125,2,0,1,1,1,1
6199,0,185,2,0,3,0,0,1
6200,0,90,1,0,2,0,1,1
6201,0,95,1,0,3,1,1,1
6202,0,180,2,0,3,1,1,1
6203,0,705,4,0,2,0,1,1
6204,0,70,1,0,2,0,0,1
6205,0,950,7,0,1,0,0,1
6206,0,105,2,0,2,0,0,1
6207,0,1345,4,0,3,0,0,1
6208,0,1340,4,0,3,0,1,1
6209,0,180,2,0,2,0,0,1
6210,0,15,1,0,2,0,0,1
6211,0,705,3,0,2,0,1,1
6212,0,125,1,0,2,0,0,1
6213,0,310,1,0,1,0,1,1
6214,0,310,6,0,1,0,0,1
6215,0,1330,3,0,2,0,1,1
6216,0,660,2,0,2,0,0,1
6217,0,695,1,0,1,1,1,1
6218,0,345,1,0,2,0,0,1
6219,0,180,2,0,3,0,1,1
6220,0,125,2,0,2,0,1,1
6221,0,125,2,0,1,0,1,1
6222,0,970,2,0,4,0,0,1
6223,0,60,1,0,3,0,0,1
6224,0,120,2,0,2,0,1,1
6225,0,175,2,0,1,0,1,1
6226,0,130,2,0,2,0,1,1
6227,0,700,2,0,3,1,1,1
6228,0,570,2,0,1,0,1,1
6229,0,3510,10,2,3,0,1,1
6230,0,690,3,0,3,0,1,1
6231,0,125,2,0,3,0,1,1
6232,0,1405,3,0,2,0,1,1
6233,0,380,6,0,1,0,1,1
6234,0,1920,4,0,3,0,0,1
6235,0,140,2,0,3,1,0,1
6236,1,1245,3,0,2,0,0,1
6237,0,1895,8,0,2,0,0,1
6238,0,5220,13,0,4,0,1,1
6239,0,190,2,0,3,0,0,1
6240,0,460,3,0,1,0,1,1
6241,0,2025,12,0,3,0,0,1
6242,0,100,2,0,3,1,1,1
6243,0,3620,8,0,3,0,0,1
6244,0,4680,13,2,2,0,0,1
6245,0,120,3,0,3,0,0,1
6246,0,575,4,0,3,0,1,1
6247,0,120,2,0,2,0,1,1
6248,0,75,1,0,3,0,0,1
6249,1,2690,17,0,3,1,1,1
6250,1,2455,9,0,3,0,0,1
6251,0,1055,11,0,3,0,1,1
6252,0,585,4,0,2,0,0,1
6253,0,180,4,0,3,1,1,1
6254,0,1205,6,0,1,0,1,1
6255,0,310,4,0,1,0,0,1
6256,0,10575,21,3,4,0,1,1
6257,0,60,1,0,2,0,0,1
6258,0,480,3,0,3,0,0,1
6259,1,1750,12,0,2,0,1,1
6260,0,130,1,0,3,0,1,1
6261,0,175,2,0,1,0,1,1
6262,0,455,2,0,3,0,1,1
6263,0,75,1,0,1,0,1,1
6264,0,185,2,0,1,1,1,1
6265,0,1010,4,0,3,0,1,1
6266,0,95,1,0,3,1,1,1
6267,0,1205,2,0,1,1,0,1
6268,0,90,2,0,1,0,0,1
6269,0,775,3,0,2,0,0,1
6270,0,35,1,0,1,0,0,1
6271,0,80,1,0,4,0,0,1
6272,0,825,5,0,1,0,1,1
6273,0,340,6,0,1,0,1,1
6274,0,490,4,0,3,0,0,1
6275,0,60,1,0,1,0,1,1
6276,0,730,3,0,2,0,1,1
6277,0,345,6,0,2,0,0,1
6278,0,755,2,0,1,0,0,1
6279,0,1660,6,0,1,0,1,1
6280,0,850,4,0,3,0,1,1
6281,0,920,5,0,1,0,0,1
6282,0,510,4,0,4,1,1,1
6283,0,180,2,0,3,0,1,1
6284,0,760,3,0,2,0,1,1
6285,0,3435,5,0,3,0,0,1
6286,0,330,4,0,3,0,0,1
6287,0,60,1,0,2,0,1,1
6288,0,640,2,0,4,0,0,1
6289,0,40,2,0,3,0,1,1
6290,0,170,1,0,1,1,0,1
6291,0,6705,8,0,3,1,0,1
6292,0,20,1,0,1,0,1,1
6293,0,805,5,0,3,0,0,1
6294,0,180,2,0,3,0,0,1
6295,0,845,4,0,3,1,0,1
6296,0,1950,9,0,3,0,0,1
6297,0,845,2,0,1,1,1,1
6298,0,520,4,0,4,0,1,1
6299,0,75,1,0,2,0,1,1
6300,0,385,3,0,1,0,1,1
6301,0,110,1,0,1,0,1,1
6302,0,65,1,0,2,0,0,1
6303,0,25,1,0,1,0,1,1
6304,0,50,1,0,2,0,1,1
6305,0,1050,6,0,2,0,1,1
6306,0,145,3,0,4,0,1,1
6307,0,1065,3,0,3,0,1,1
6308,0,90,1,0,3,0,1,1
6309,0,280,2,0,1,0,1,1
6310,0,15,1,0,2,0,0,1
6311,0,65,1,0,2,0,0,1
6312,0,175,2,0,2,0,1,1
6313,0,95,1,0,3,0,1,1
6314,0,620,4,0,3,0,1,1
6315,0,4245,14,0,1,0,1,1
6316,0,375,1,0,4,0,1,1
6317,0,180,2,0,1,0,0,1
6318,0,6395,4,0,1,1,1,1
6319,0,120,2,0,3,1,1,1
6320,0,830,5,0,3,0,1,1
6321,1,7520,15,0,3,0,0,1
6322,0,575,3,0,2,0,1,1
6323,0,185,2,0,3,0,0,1
6324,0,215,2,0,2,0,0,1
6325,1,6595,17,0,3,0,1,1
6326,0,75,1,0,1,0,1,1
6327,0,435,3,0,2,0,0,1
6328,0,120,2,0,3,0,0,1
6329,0,1360,4,0,4,0,1,1
6330,0,310,5,0,3,0,1,1
6331,0,155,4,0,2,0,0,1
6332,0,600,11,0,3,0,1,1
6333,0,170,1,0,1,0,1,1
6334,0,280,3,0,1,0,1,1
6335,0,115,3,0,1,0,1,1
6336,0,790,2,0,1,1,0,1
6337,0,650,4,0,1,0,1,1
6338,0,120,2,0,2,0,0,1
6339,0,555,4,0,3,0,1,1
6340,0,190,2,0,3,1,1,1
6341,0,715,4,0,1,0,0,1
6342,0,190,2,0,2,0,1,1
6343,0,60,1,0,3,0,1,1
6344,0,1300,8,0,2,0,0,1
6345,0,1105,6,0,2,0,0,1
6346,0,290,2,0,2,0,1,1
6347,1,910,1,0,4,1,1,1
6348,0,235,1,0,2,0,0,1
6349,0,120,2,0,3,0,1,1
6350,0,90,1,0,2,0,0,1
6351,0,3635,11,0,2,0,1,1
6352,0,185,2,0,1,0,0,1
6353,0,1350,7,0,2,0,1,1
6354,0,9280,18,2,1,0,0,1
6355,0,60,1,0,3,0,0,1
6356,0,640,9,0,3,0,0,1
6357,0,120,2,0,2,0,0,1
6358,0,695,2,0,3,0,0,1
6359,0,180,2,0,3,0,0,1
6360,0,180,2,0,3,0,0,1
6361,0,95,1,0,3,0,1,1
6362,0,180,2,0,3,0,0,1
6363,0,90,1,0,1,0,0,1
6364,0,200,3,0,1,1,0,1
6365,0,100,1,0,1,0,0,1
6366,0,110,2,0,1,0,1,1
6367,0,530,4,0,3,0,1,1
6368,0,1320,14,0,3,0,0,1
6369,0,1185,4,0,3,0,0,1
6370,0,180,2,0,3,0,1,1
6371,0,125,2,0,3,0,0,1
6372,0,185,2,0,3,0,0,1
6373,0,295,5,0,3,0,0,1
6374,1,16755,23,2,3,0,0,1
6375,0,425,1,0,3,1,1,1
6376,0,125,2,0,3,0,0,1
6377,0,195,3,0,2,0,0,1
6378,1,3345,5,0,3,0,1,1
6379,0,555,3,0,2,0,0,1
6380,0,10970,19,0,3,0,0,1
6381,0,120,2,0,2,0,0,1
6382,0,90,1,0,2,0,1,1
6383,1,7235,20,4,3,0,0,1
6384,0,180,1,0,3,0,1,1
6385,0,120,2,0,1,0,1,1
6386,1,235,4,0,3,0,1,1
6387,0,585,4,0,3,0,1,1
6388,0,120,2,0,3,0,1,1
6389,0,95,1,0,2,0,1,1
6390,0,3230,14,0,3,0,1,1
6391,1,2860,7,0,4,0,0,1
6392,0,90,1,0,3,0,1,1
6393,0,995,5,0,1,0,1,1
6394,0,15,1,0,1,0,0,1
6395,0,4045,12,0,2,0,0,1
6396,0,5675,23,0,3,0,0,1
6397,0,120,2,0,3,0,0,1
6398,0,1215,18,0,3,0,0,1
6399,0,710,4,0,3,0,0,1
6400,0,650,2,0,4,0,0,1
6401,0,495,3,0,3,0,0,1
6402,0,585,3,0,3,1,1,1
6403,0,185,2,0,3,0,0,1
6404,0,120,2,0,2,0,0,1
6405,0,90,1,0,3,0,0,1
6406,0,30,3,0,1,0,1,1
6407,0,95,1,0,2,0,0,1
6408,0,120,2,0,3,0,1,1
6409,0,180,2,0,2,0,1,1
6410,0,200,1,0,3,0,1,1
6411,0,3970,8,0,3,0,1,1
6412,0,180,2,0,1,0,1,1
6413,0,860,5,0,3,0,1,1
6414,0,2290,12,0,2,0,1,1
6415,0,590,4,0,3,0,0,1
6416,0,65,1,0,1,0,1,1
6417,0,940,4,0,3,0,0,1
6418,0,190,2,0,3,0,0,1
6419,0,2555,7,0,1,0,1,1
6420,0,85,1,0,3,0,0,1
6421,0,185,2,0,3,0,0,1
6422,0,120,2,0,3,0,1,1
6423,0,970,5,0,3,0,1,1
6424,0,295,3,0,1,0,1,1
6425,0,1340,4,0,2,0,1,1
6426,0,575,4,0,3,0,0,1
6427,0,4150,5,0,2,0,1,1
6428,0,1995,5,0,3,0,0,1
6429,0,145,1,0,1,1,1,1
6430,0,635,2,0,3,0,1,1
6431,0,95,1,0,1,0,1,1
6432,0,100,2,0,2,0,0,1
6433,0,65,1,0,2,1,1,1
6434,0,130,2,0,2,0,0,1
6435,0,1695,8,0,3,0,0,1
6436,0,125,2,0,1,0,0,1
6437,0,390,2,0,3,0,0,1
6438,0,310,5,0,2,1,1,1
6439,0,410,3,0,2,0,1,1
6440,0,100,1,0,2,0,0,1
6441,0,595,2,0,2,0,0,1
6442,0,150,2,0,3,0,1,1
6443,0,125,2,0,3,0,0,1
6444,0,2685,18,0,2,0,1,1
6445,0,285,2,0,2,0,0,1
6446,0,650,2,0,1,0,0,1
6447,0,180,2,0,2,0,0,1
6448,0,1880,4,0,3,0,0,1
6449,0,1365,4,0,3,0,1,1
6450,0,2050,6,0,1,1,1,1
6451,0,25,1,0,3,0,0,1
6452,0,105,2,0,2,0,1,1
6453,0,120,2,0,2,0,0,1
6454,0,45,2,0,2,0,1,1
6455,0,1760,7,0,3,1,0,1
6456,0,100,1,0,3,1,0,1
6457,0,160,2,0,1,0,0,1
6458,0,3995,14,2,1,0,0,1
6459,0,670,2,0,4,0,0,1
6460,0,10705,15,0,3,0,0,1
6461,0,60,1,0,1,0,0,1
6462,0,980,9,0,1,0,1,1
6463,0,3685,8,0,2,0,1,1
6464,0,180,2,0,2,0,0,1
6465,0,670,2,0,3,0,1,1
6466,0,120,2,0,1,0,1,1
6467,0,780,3,0,2,0,1,1
6468,0,1365,4,0,2,0,1,1
6469,0,155,2,0,2,1,0,1
6470,0,125,2,0,2,0,0,1
6471,0,105,1,0,1,1,1,1
6472,0,100,1,0,3,1,0,1
6473,0,120,2,0,2,0,1,1
6474,0,95,1,0,3,0,0,1
6475,0,1890,4,0,1,0,1,1
6476,0,125,2,0,1,0,0,1
6477,0,1480,9,0,3,1,0,1
6478,0,905,6,0,2,0,0,1
6479,0,60,1,0,3,1,0,1
6480,0,3680,11,0,1,0,1,1
6481,0,320,3,0,2,0,0,1
6482,0,180,2,0,1,0,0,1
6483,1,185,2,0,2,1,0,1
6484,0,155,2,0,3,0,0,1
6485,0,60,1,0,1,0,1,1
6486,0,690,2,0,3,0,0,1
6487,0,130,2,0,3,0,1,1
6488,0,120,2,0,3,0,1,1
6489,0,355,3,0,4,0,0,1
6490,0,3220,7,0,2,0,1,0
6491,1,5110,14,0,3,1,0,1
6492,0,780,4,0,2,0,0,1
6493,0,115,1,0,3,0,0,1
6494,1,5335,16,2,3,0,0,1
6495,1,865,9,0,3,0,0,1
6496,0,1335,13,0,3,0,1,1
6497,0,85,1,0,3,1,0,1
6498,0,185,2,0,1,0,0,1
6499,0,1470,7,0,2,0,1,1
6500,1,1535,13,0,3,0,1,1
6501,0,6660,4,1,4,1,0,1
6502,0,585,4,0,2,0,0,1
6503,0,75,1,0,4,1,0,1
6504,0,445,4,0,1,0,1,1
6505,0,85,1,0,2,0,0,1
6506,0,95,1,0,2,0,0,1
6507,0,2955,17,3,1,0,0,1
6508,1,325,2,0,2,0,0,1
6509,0,295,2,0,1,0,1,0
6510,0,1855,8,0,1,0,1,0
6511,0,65,1,0,3,1,0,0
6512,0,190,2,0,2,0,0,0
6513,0,910,4,0,4,0,0,0
6514,1,645,3,0,2,0,0,0
6515,0,305,4,0,3,0,1,0
6516,0,1195,6,0,2,0,1,0
6517,0,2600,14,0,1,0,0,0
6518,0,95,1,0,1,1,0,0
6519,0,125,2,0,2,0,0,0
6520,0,90,1,0,1,0,0,0
6521,0,250,1,0,2,0,1,0
6522,0,525,4,0,1,0,0,0
6523,0,655,2,0,2,0,0,0
6524,0,1890,6,0,3,0,1,0
6525,1,2880,15,3,3,0,0,0
6526,0,130,2,0,1,0,0,0
6527,0,685,2,0,2,0,0,0
6528,0,90,1,0,1,0,0,0
6529,0,375,1,0,1,0,0,0
6530,0,905,3,0,3,0,0,0
6531,0,190,2,0,1,0,0,0
6532,0,525,4,0,2,0,0,0
6533,0,120,2,0,2,0,0,0
6534,0,3275,6,0,3,0,1,0
6535,0,180,2,0,2,0,0,0
6536,0,765,3,0,3,1,0,0
6537,0,440,3,0,3,0,0,0
6538,1,2850,7,0,3,0,0,1
6539,0,1880,4,0,3,0,1,0
6540,0,185,2,0,2,0,0,0
6541,0,120,2,0,1,1,0,0
6542,0,180,2,0,3,0,0,0
6543,0,480,2,0,3,1,0,0
6544,0,250,5,0,2,0,0,1
6545,0,120,2,0,3,0,0,0
6546,0,255,2,0,2,0,0,0
6547,0,120,2,0,1,0,0,0
6548,0,2430,11,2,1,0,0,0
6549,0,4210,13,0,2,0,0,0
6550,0,690,2,0,2,0,1,0
6551,0,220,5,0,2,0,0,0
6552,0,150,1,0,2,0,1,0
6553,0,65,1,0,2,0,0,0
6554,0,85,2,0,2,0,0,0
6555,0,1935,6,0,2,0,1,0
6556,0,60,1,0,2,0,0,0
6557,0,2830,14,0,2,0,0,0
6558,0,3890,17,0,3,0,1,0
6559,0,8260,20,0,4,0,0,0
6560,0,2000,13,0,1,0,1,0
6561,0,70,1,0,3,0,0,0
6562,0,565,4,0,1,0,0,0
6563,0,140,5,0,1,0,0,0
6564,0,760,5,0,1,0,0,0
6565,0,1215,4,0,1,0,1,0
6566,0,725,2,0,4,0,0,0
6567,0,100,1,0,3,0,0,0
6568,0,180,2,0,1,0,0,0
6569,0,1285,4,0,2,0,0,0
6570,0,120,2,0,1,0,1,0
6571,0,3470,6,0,3,0,0,0
6572,0,315,3,0,1,0,0,0
6573,0,3720,7,0,3,1,0,0
6574,0,1595,7,0,1,0,0,0
6575,0,60,1,0,2,0,0,1
6576,0,3145,7,0,1,0,1,0
6577,0,110,1,0,1,0,0,0
6578,0,260,4,0,2,0,0,0
6579,0,1445,6,0,1,0,0,0
6580,0,520,4,0,2,0,0,0
6581,0,125,2,0,2,0,0,0
6582,0,530,3,0,1,0,1,0
6583,0,2935,12,0,3,0,1,0
6584,0,220,3,0,1,0,0,0
6585,1,3220,3,0,4,0,0,0
6586,0,445,3,0,1,0,0,0
6587,0,525,4,0,2,0,0,0
6588,0,1390,7,0,2,0,0,0
6589,0,1655,5,0,1,0,0,0
6590,0,65,1,0,1,0,0,0
6591,0,7335,15,0,2,0,0,0
6592,0,1795,8,0,3,0,0,0
6593,0,95,1,0,2,0,1,0
6594,0,135,1,0,3,0,0,0
6595,0,1425,4,0,2,0,1,0
6596,0,7730,24,0,2,0,0,0
6597,0,1305,7,0,2,0,0,0
6598,0,315,3,0,2,0,0,0
6599,0,880,1,0,2,0,0,0
6600,0,1880,9,0,3,0,0,0
6601,0,500,2,0,1,0,0,0
6602,0,510,4,0,3,0,0,0
6603,0,760,4,0,3,1,0,0
6604,1,11185,21,0,4,0,0,1
6605,0,1200,2,0,1,1,0,0
6606,0,375,3,0,3,0,0,0
6607,0,125,2,0,1,0,0,0
6608,0,120,2,0,2,0,0,0
6609,0,660,7,0,3,0,0,0
6610,0,520,4,0,2,0,0,0
6611,0,875,3,0,4,0,0,0
6612,0,125,2,0,3,0,0,0
6613,0,5320,17,2,1,1,0,0
6614,0,1765,6,0,3,0,0,0
6615,0,165,3,0,2,0,0,0
6616,0,125,2,0,2,1,0,0
6617,0,120,2,0,2,0,0,0
6618,1,3660,3,0,4,1,0,0
6619,0,1165,6,0,2,0,1,0
6620,0,185,2,0,2,0,0,0
6621,0,120,2,0,2,0,0,0
6622,0,185,2,0,1,1,0,0
6623,0,2600,13,0,1,0,1,0
6624,0,1910,5,0,1,0,1,0
6625,1,19575,36,2,3,0,0,0
6626,0,575,4,0,1,0,0,0
6627,1,13070,22,0,4,0,1,0
6628,0,95,1,0,3,1,0,0
6629,0,155,2,0,2,0,0,0
6630,0,2385,11,0,3,0,0,0
6631,0,2310,10,0,2,0,0,0
6632,0,255,3,0,2,0,0,0
6633,1,5885,4,0,3,1,0,0
6634,0,1475,7,0,3,0,0,0
6635,0,1575,6,0,1,0,0,0
6636,0,55,1,0,3,1,1,0
6637,0,275,3,0,1,0,0,0
6638,0,625,4,0,2,0,0,0
6639,0,125,2,0,1,0,0,0
6640,0,250,3,0,3,0,0,0
6641,0,535,5,0,2,0,1,1
6642,0,1085,6,0,3,0,1,0
6643,1,6350,3,0,3,1,0,0
6644,1,1795,1,0,4,1,0,0
6645,0,1050,6,0,3,0,1,0
6646,0,1155,7,0,2,0,1,0
6647,0,1930,9,0,2,0,0,0
6648,0,5885,18,2,2,0,1,0
6649,0,6385,19,0,3,0,0,0
6650,0,135,2,0,2,0,0,0
6651,0,120,2,0,1,0,0,0
6652,1,1030,4,0,3,0,0,0
6653,0,3925,21,4,1,0,0,0
6654,0,60,1,0,2,0,0,0
6655,0,125,2,0,1,1,1,0
6656,0,135,4,0,1,0,1,0
6657,0,125,2,0,1,0,1,0
6658,0,520,4,0,2,1,0,0
6659,0,605,4,0,2,0,0,0
6660,0,2435,21,0,2,1,0,0
6661,1,10655,11,0,3,0,0,1
6662,0,65,1,0,2,0,0,0
6663,0,90,1,0,3,0,1,0
6664,0,285,3,0,1,0,0,0
6665,0,930,5,0,1,0,0,0
6666,0,15,1,0,1,1,0,0
6667,0,120,2,0,2,0,0,0
6668,0,2425,6,0,3,0,0,0
6669,0,400,2,0,3,0,0,0
6670,0,70,2,0,1,0,0,0
6671,0,2055,9,0,1,0,0,0
6672,0,210,7,0,4,0,0,0
6673,0,2130,5,0,2,0,0,1
6674,0,535,3,0,2,0,1,0
6675,0,435,4,0,2,0,1,0
6676,0,65,1,0,2,0,1,0
6677,0,90,1,0,1,0,0,0
6678,0,90,1,0,2,0,1,0
6679,0,1680,3,0,2,0,1,0
6680,0,295,4,0,2,0,1,0
6681,0,585,4,0,1,0,0,0
6682,0,60,1,0,2,0,0,0
6683,0,60,1,0,3,0,0,0
6684,0,2070,7,0,1,0,0,0
6685,0,2595,8,0,3,0,0,0
6686,0,60,1,0,3,1,1,1
6687,0,1140,7,0,2,0,0,0
6688,0,115,2,0,2,1,0,0
6689,1,6225,8,0,4,0,0,0
6690,0,125,2,0,1,1,1,0
6691,0,1125,7,0,3,0,1,0
6692,0,180,2,0,1,0,0,0
6693,0,60,1,0,3,0,0,0
6694,0,105,1,0,2,0,0,0
6695,0,300,3,0,1,1,0,0
6696,0,180,2,0,3,0,1,0
6697,0,185,2,0,3,0,0,0
6698,0,190,2,0,1,0,0,0
6699,0,180,2,0,1,0,1,0
6700,0,125,2,0,1,0,0,0
6701,0,185,2,0,1,0,0,0
6702,0,515,4,0,1,0,0,0
6703,0,665,5,0,3,1,0,0
6704,0,360,5,0,2,0,0,0
6705,0,230,1,0,2,0,0,1
6706,0,2110,7,0,2,0,0,0
6707,0,570,4,0,1,0,0,0
6708,0,160,3,0,2,0,0,0
6709,0,95,1,0,3,0,0,0
6710,0,40,1,0,2,0,1,0
6711,0,550,7,0,1,0,0,0
6712,0,1420,7,0,1,0,0,0
6713,0,870,1,0,2,0,0,0
6714,0,205,4,0,1,0,1,0
6715,1,5380,10,0,3,0,1,0
6716,0,620,4,0,1,0,0,0
6717,0,130,2,0,1,0,0,0
6718,0,620,4,0,3,0,0,0
6719,0,120,2,0,3,1,0,0
6720,0,175,3,0,3,0,0,0
6721,0,730,3,0,3,0,0,0
6722,0,1555,9,0,3,1,1,1
6723,1,7335,49,0,1,0,0,0
6724,0,885,3,0,3,0,1,0
6725,0,2760,24,0,2,0,1,0
6726,0,690,2,0,3,0,0,0
6727,0,865,11,0,3,0,0,0
6728,0,65,1,0,2,0,0,0
6729,0,100,1,0,3,1,0,0
6730,0,125,2,0,2,0,0,0
6731,0,105,1,0,1,0,0,0
6732,0,185,2,0,2,0,0,0
6733,0,100,4,0,3,1,1,0
6734,0,465,9,0,3,0,0,0
6735,0,2300,14,0,2,0,1,0
6736,1,1190,3,0,4,0,1,0
6737,0,25,1,0,1,0,0,0
